nivel_territorial_cod,nivel_territorial_nome,unidade_medida_cod,unidade_medida_nome,valor,geo_cod,geo_nome,variavel_cod,variavel_nome,setor_cod,setor_nome,periodo_trimestral
1,Brasil,1550,Milhões de Reais,182941.99,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90696,Serviços - total,2019Q1
1,Brasil,1550,Milhões de Reais,21249.87,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90697,Comércio,2019Q1
1,Brasil,1550,Milhões de Reais,8447.65,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90698,"Transporte, armazenagem e correio",2019Q1
1,Brasil,1550,Milhões de Reais,12010.0,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90699,Informação e comunicação,2019Q1
1,Brasil,1550,Milhões de Reais,33277.96,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90700,"Atividades financeiras, de seguros e serviços relacionados",2019Q1
1,Brasil,1550,Milhões de Reais,30903.85,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90702,Atividades imobiliárias,2019Q1
1,Brasil,1550,Milhões de Reais,38682.06,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90701,Outras atividades de serviços,2019Q1
1,Brasil,1550,Milhões de Reais,39841.3,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90703,"Administração, saúde e educação públicas e seguridade social",2019Q1
1,Brasil,1550,Milhões de Reais,255120.54,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90705,Valor adicionado a preços básicos,2019Q1
1,Brasil,1550,Milhões de Reais,299236.08,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90707,PIB a preços de mercado,2019Q1
1,Brasil,1550,Milhões de Reais,205316.07,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93404,Despesa de consumo das famílias,2019Q1
1,Brasil,1550,Milhões de Reais,54749.38,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93405,Despesa de consumo da administração pública,2019Q1
1,Brasil,1550,Milhões de Reais,52050.0,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93406,Formação bruta de capital fixo,2019Q1
1,Brasil,1550,Milhões de Reais,41817.59,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93407,Exportação de bens e serviços,2019Q1
1,Brasil,1550,Milhões de Reais,40227.93,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93408,Importação de bens e serviços (-),2019Q1
1,Brasil,1550,Milhões de Reais,19984.04,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90687,Agropecuária - total,2019Q2
1,Brasil,1550,Milhões de Reais,54429.5,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90691,Indústria - total,2019Q2
1,Brasil,1550,Milhões de Reais,2229.78,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90692,Indústrias extrativas,2019Q2
1,Brasil,1550,Milhões de Reais,30243.03,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90693,Indústrias de transformação,2019Q2
1,Brasil,1550,Milhões de Reais,6871.24,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90695,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos",2019Q2
1,Brasil,1550,Milhões de Reais,13902.83,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90694,Construção,2019Q2
1,Brasil,1550,Milhões de Reais,182763.66,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90696,Serviços - total,2019Q2
1,Brasil,1550,Milhões de Reais,21501.83,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90697,Comércio,2019Q2
1,Brasil,1550,Milhões de Reais,8430.24,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90698,"Transporte, armazenagem e correio",2019Q2
1,Brasil,1550,Milhões de Reais,12110.89,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90699,Informação e comunicação,2019Q2
1,Brasil,1550,Milhões de Reais,33003.95,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90700,"Atividades financeiras, de seguros e serviços relacionados",2019Q2
1,Brasil,1550,Milhões de Reais,31229.46,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90702,Atividades imobiliárias,2019Q2
1,Brasil,1550,Milhões de Reais,38706.73,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90701,Outras atividades de serviços,2019Q2
1,Brasil,1550,Milhões de Reais,39709.86,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90703,"Administração, saúde e educação públicas e seguridade social",2019Q2
1,Brasil,1550,Milhões de Reais,256152.3,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90705,Valor adicionado a preços básicos,2019Q2
1,Brasil,1550,Milhões de Reais,301031.62,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90707,PIB a preços de mercado,2019Q2
1,Brasil,1550,Milhões de Reais,206037.27,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93404,Despesa de consumo das famílias,2019Q2
1,Brasil,1550,Milhões de Reais,54707.44,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93405,Despesa de consumo da administração pública,2019Q2
1,Brasil,1550,Milhões de Reais,54759.01,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93406,Formação bruta de capital fixo,2019Q2
1,Brasil,1550,Milhões de Reais,40108.33,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93407,Exportação de bens e serviços,2019Q2
1,Brasil,1550,Milhões de Reais,42540.65,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93408,Importação de bens e serviços (-),2019Q2
1,Brasil,1550,Milhões de Reais,20419.26,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90687,Agropecuária - total,2019Q3
1,Brasil,1550,Milhões de Reais,54502.43,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90691,Indústria - total,2019Q3
1,Brasil,1550,Milhões de Reais,2411.51,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90692,Indústrias extrativas,2019Q3
1,Brasil,1550,Milhões de Reais,29769.29,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90693,Indústrias de transformação,2019Q3
1,Brasil,1550,Milhões de Reais,6848.58,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90695,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos",2019Q3
1,Brasil,1550,Milhões de Reais,14043.48,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90694,Construção,2019Q3
1,Brasil,1550,Milhões de Reais,182989.69,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90696,Serviços - total,2019Q3
1,Brasil,1550,Milhões de Reais,21685.28,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90697,Comércio,2019Q3
1,Brasil,1550,Milhões de Reais,8452.74,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90698,"Transporte, armazenagem e correio",2019Q3
1,Brasil,1550,Milhões de Reais,12210.93,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90699,Informação e comunicação,2019Q3
1,Brasil,1550,Milhões de Reais,33428.64,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90700,"Atividades financeiras, de seguros e serviços relacionados",2019Q3
1,Brasil,1550,Milhões de Reais,31235.08,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90702,Atividades imobiliárias,2019Q3
1,Brasil,1550,Milhões de Reais,38682.9,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90701,Outras atividades de serviços,2019Q3
1,Brasil,1550,Milhões de Reais,39505.46,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90703,"Administração, saúde e educação públicas e seguridade social",2019Q3
1,Brasil,1550,Milhões de Reais,256242.23,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90705,Valor adicionado a preços básicos,2019Q3
1,Brasil,1550,Milhões de Reais,300915.03,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90707,PIB a preços de mercado,2019Q3
1,Brasil,1550,Milhões de Reais,207248.29,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93404,Despesa de consumo das famílias,2019Q3
1,Brasil,1550,Milhões de Reais,54597.63,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93405,Despesa de consumo da administração pública,2019Q3
1,Brasil,1550,Milhões de Reais,56248.98,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93406,Formação bruta de capital fixo,2019Q3
1,Brasil,1550,Milhões de Reais,40290.65,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93407,Exportação de bens e serviços,2019Q3
1,Brasil,1550,Milhões de Reais,44260.95,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93408,Importação de bens e serviços (-),2019Q3
1,Brasil,1550,Milhões de Reais,20624.35,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90687,Agropecuária - total,2019Q4
1,Brasil,1550,Milhões de Reais,54605.48,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90691,Indústria - total,2019Q4
1,Brasil,1550,Milhões de Reais,2493.19,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90692,Indústrias extrativas,2019Q4
1,Brasil,1550,Milhões de Reais,29856.85,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90693,Indústrias de transformação,2019Q4
1,Brasil,1550,Milhões de Reais,6919.9,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90695,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos",2019Q4
1,Brasil,1550,Milhões de Reais,13789.17,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90694,Construção,2019Q4
1,Brasil,1550,Milhões de Reais,183860.5,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90696,Serviços - total,2019Q4
1,Brasil,1550,Milhões de Reais,21736.88,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90697,Comércio,2019Q4
1,Brasil,1550,Milhões de Reais,8365.8,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90698,"Transporte, armazenagem e correio",2019Q4
1,Brasil,1550,Milhões de Reais,12250.29,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90699,Informação e comunicação,2019Q4
1,Brasil,1550,Milhões de Reais,33667.6,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90700,"Atividades financeiras, de seguros e serviços relacionados",2019Q4
1,Brasil,1550,Milhões de Reais,31089.95,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90702,Atividades imobiliárias,2019Q4
1,Brasil,1550,Milhões de Reais,39184.66,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90701,Outras atividades de serviços,2019Q4
1,Brasil,1550,Milhões de Reais,39618.91,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90703,"Administração, saúde e educação públicas e seguridade social",2019Q4
1,Brasil,1550,Milhões de Reais,258678.63,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90705,Valor adicionado a preços básicos,2019Q4
1,Brasil,1550,Milhões de Reais,303392.09,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90707,PIB a preços de mercado,2019Q4
1,Brasil,1550,Milhões de Reais,208449.25,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93404,Despesa de consumo das famílias,2019Q4
1,Brasil,1550,Milhões de Reais,54532.13,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93405,Despesa de consumo da administração pública,2019Q4
1,Brasil,1550,Milhões de Reais,53060.39,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93406,Formação bruta de capital fixo,2019Q4
1,Brasil,1550,Milhões de Reais,41388.6,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93407,Exportação de bens e serviços,2019Q4
1,Brasil,1550,Milhões de Reais,41533.46,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93408,Importação de bens e serviços (-),2019Q4
1,Brasil,1550,Milhões de Reais,20954.75,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90687,Agropecuária - total,2020Q1
1,Brasil,1550,Milhões de Reais,53576.49,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90691,Indústria - total,2020Q1
1,Brasil,1550,Milhões de Reais,2447.24,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90692,Indústrias extrativas,2020Q1
1,Brasil,1550,Milhões de Reais,29217.08,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90693,Indústrias de transformação,2020Q1
1,Brasil,1550,Milhões de Reais,6698.33,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90695,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos",2020Q1
1,Brasil,1550,Milhões de Reais,13507.45,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90694,Construção,2020Q1
1,Brasil,1550,Milhões de Reais,181482.05,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90696,Serviços - total,2020Q1
1,Brasil,1550,Milhões de Reais,21779.39,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90697,Comércio,2020Q1
1,Brasil,1550,Milhões de Reais,8126.33,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90698,"Transporte, armazenagem e correio",2020Q1
1,Brasil,1550,Milhões de Reais,12487.74,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90699,Informação e comunicação,2020Q1
1,Brasil,1550,Milhões de Reais,33470.09,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90700,"Atividades financeiras, de seguros e serviços relacionados",2020Q1
1,Brasil,1550,Milhões de Reais,31438.28,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90702,Atividades imobiliárias,2020Q1
1,Brasil,1550,Milhões de Reais,37905.43,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90701,Outras atividades de serviços,2020Q1
1,Brasil,1550,Milhões de Reais,39229.52,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90703,"Administração, saúde e educação públicas e seguridade social",2020Q1
1,Brasil,1550,Milhões de Reais,252761.12,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90705,Valor adicionado a preços básicos,2020Q1
1,Brasil,1550,Milhões de Reais,296699.2,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90707,PIB a preços de mercado,2020Q1
1,Brasil,1550,Milhões de Reais,206323.6,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93404,Despesa de consumo das famílias,2020Q1
1,Brasil,1550,Milhões de Reais,54773.4,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93405,Despesa de consumo da administração pública,2020Q1
1,Brasil,1550,Milhões de Reais,55683.1,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93406,Formação bruta de capital fixo,2020Q1
1,Brasil,1550,Milhões de Reais,40190.36,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93407,Exportação de bens e serviços,2020Q1
1,Brasil,1550,Milhões de Reais,41607.89,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93408,Importação de bens e serviços (-),2020Q1
1,Brasil,1550,Milhões de Reais,21079.29,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90687,Agropecuária - total,2020Q2
1,Brasil,1550,Milhões de Reais,47248.5,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90691,Indústria - total,2020Q2
1,Brasil,1550,Milhões de Reais,2367.02,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90692,Indústrias extrativas,2020Q2
1,Brasil,1550,Milhões de Reais,23758.43,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90693,Indústrias de transformação,2020Q2
1,Brasil,1550,Milhões de Reais,6809.85,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90695,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos",2020Q2
1,Brasil,1550,Milhões de Reais,12583.58,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90694,Construção,2020Q2
1,Brasil,1550,Milhões de Reais,165138.18,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90696,Serviços - total,2020Q2
1,Brasil,1550,Milhões de Reais,18798.76,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90697,Comércio,2020Q2
1,Brasil,1550,Milhões de Reais,6483.59,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90698,"Transporte, armazenagem e correio",2020Q2
1,Brasil,1550,Milhões de Reais,11948.85,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90699,Informação e comunicação,2020Q2
1,Brasil,1550,Milhões de Reais,34769.94,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90700,"Atividades financeiras, de seguros e serviços relacionados",2020Q2
1,Brasil,1550,Milhões de Reais,31515.43,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90702,Atividades imobiliárias,2020Q2
1,Brasil,1550,Milhões de Reais,31619.84,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90701,Outras atividades de serviços,2020Q2
1,Brasil,1550,Milhões de Reais,36169.12,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90703,"Administração, saúde e educação públicas e seguridade social",2020Q2
1,Brasil,1550,Milhões de Reais,231315.31,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90705,Valor adicionado a preços básicos,2020Q2
1,Brasil,1550,Milhões de Reais,270498.24,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90707,PIB a preços de mercado,2020Q2
1,Brasil,1550,Milhões de Reais,183027.56,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93404,Despesa de consumo das famílias,2020Q2
1,Brasil,1550,Milhões de Reais,50328.66,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93405,Despesa de consumo da administração pública,2020Q2
1,Brasil,1550,Milhões de Reais,46830.76,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93406,Formação bruta de capital fixo,2020Q2
1,Brasil,1550,Milhões de Reais,39924.84,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93407,Exportação de bens e serviços,2020Q2
1,Brasil,1550,Milhões de Reais,36398.13,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93408,Importação de bens e serviços (-),2020Q2
1,Brasil,1550,Milhões de Reais,20759.98,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90687,Agropecuária - total,2020Q3
1,Brasil,1550,Milhões de Reais,54507.38,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90691,Indústria - total,2020Q3
1,Brasil,1550,Milhões de Reais,2438.16,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90692,Indústrias extrativas,2020Q3
1,Brasil,1550,Milhões de Reais,29644.29,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90693,Indústrias de transformação,2020Q3
1,Brasil,1550,Milhões de Reais,7111.92,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90695,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos",2020Q3
1,Brasil,1550,Milhões de Reais,13735.66,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90694,Construção,2020Q3
1,Brasil,1550,Milhões de Reais,175350.55,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90696,Serviços - total,2020Q3
1,Brasil,1550,Milhões de Reais,21798.45,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90697,Comércio,2020Q3
1,Brasil,1550,Milhões de Reais,7153.35,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90698,"Transporte, armazenagem e correio",2020Q3
1,Brasil,1550,Milhões de Reais,12281.55,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90699,Informação e comunicação,2020Q3
1,Brasil,1550,Milhões de Reais,34985.21,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90700,"Atividades financeiras, de seguros e serviços relacionados",2020Q3
1,Brasil,1550,Milhões de Reais,31730.54,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90702,Atividades imobiliárias,2020Q3
1,Brasil,1550,Milhões de Reais,34402.57,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90701,Outras atividades de serviços,2020Q3
1,Brasil,1550,Milhões de Reais,37348.98,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90703,"Administração, saúde e educação públicas e seguridade social",2020Q3
1,Brasil,1550,Milhões de Reais,248813.89,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90705,Valor adicionado a preços básicos,2020Q3
1,Brasil,1550,Milhões de Reais,291796.79,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90707,PIB a preços de mercado,2020Q3
1,Brasil,1550,Milhões de Reais,196399.42,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93404,Despesa de consumo das famílias,2020Q3
1,Brasil,1550,Milhões de Reais,52138.61,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93405,Despesa de consumo da administração pública,2020Q3
1,Brasil,1550,Milhões de Reais,51371.92,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93406,Formação bruta de capital fixo,2020Q3
1,Brasil,1550,Milhões de Reais,39709.11,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93407,Exportação de bens e serviços,2020Q3
1,Brasil,1550,Milhões de Reais,33458.87,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93408,Importação de bens e serviços (-),2020Q3
1,Brasil,1550,Milhões de Reais,20916.33,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90687,Agropecuária - total,2020Q4
1,Brasil,1550,Milhões de Reais,55882.15,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90691,Indústria - total,2020Q4
1,Brasil,1550,Milhões de Reais,2343.01,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90692,Indústrias extrativas,2020Q4
1,Brasil,1550,Milhões de Reais,31531.61,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90693,Indústrias de transformação,2020Q4
1,Brasil,1550,Milhões de Reais,6748.35,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90695,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos",2020Q4
1,Brasil,1550,Milhões de Reais,14098.64,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90694,Construção,2020Q4
1,Brasil,1550,Milhões de Reais,181065.8,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90696,Serviços - total,2020Q4
1,Brasil,1550,Milhões de Reais,22468.02,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90697,Comércio,2020Q4
1,Brasil,1550,Milhões de Reais,7662.62,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90698,"Transporte, armazenagem e correio",2020Q4
1,Brasil,1550,Milhões de Reais,12851.84,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90699,Informação e comunicação,2020Q4
1,Brasil,1550,Milhões de Reais,34530.04,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90700,"Atividades financeiras, de seguros e serviços relacionados",2020Q4
1,Brasil,1550,Milhões de Reais,31949.71,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90702,Atividades imobiliárias,2020Q4
1,Brasil,1550,Milhões de Reais,36540.31,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90701,Outras atividades de serviços,2020Q4
1,Brasil,1550,Milhões de Reais,38307.25,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90703,"Administração, saúde e educação públicas e seguridade social",2020Q4
1,Brasil,1550,Milhões de Reais,257652.83,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90705,Valor adicionado a preços básicos,2020Q4
1,Brasil,1550,Milhões de Reais,302626.31,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90707,PIB a preços de mercado,2020Q4
1,Brasil,1550,Milhões de Reais,203374.77,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93404,Despesa de consumo das famílias,2020Q4
1,Brasil,1550,Milhões de Reais,53288.84,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93405,Despesa de consumo da administração pública,2020Q4
1,Brasil,1550,Milhões de Reais,58508.38,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93406,Formação bruta de capital fixo,2020Q4
1,Brasil,1550,Milhões de Reais,39371.37,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93407,Exportação de bens e serviços,2020Q4
1,Brasil,1550,Milhões de Reais,40507.18,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93408,Importação de bens e serviços (-),2020Q4
1,Brasil,1550,Milhões de Reais,21728.38,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90687,Agropecuária - total,2021Q1
1,Brasil,1550,Milhões de Reais,56821.56,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90691,Indústria - total,2021Q1
1,Brasil,1550,Milhões de Reais,2414.99,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90692,Indústrias extrativas,2021Q1
1,Brasil,1550,Milhões de Reais,31318.58,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90693,Indústrias de transformação,2021Q1
1,Brasil,1550,Milhões de Reais,6913.61,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90695,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos",2021Q1
1,Brasil,1550,Milhões de Reais,14807.1,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90694,Construção,2021Q1
1,Brasil,1550,Milhões de Reais,182887.64,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90696,Serviços - total,2021Q1
1,Brasil,1550,Milhões de Reais,22415.54,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90697,Comércio,2021Q1
1,Brasil,1550,Milhões de Reais,7803.72,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90698,"Transporte, armazenagem e correio",2021Q1
1,Brasil,1550,Milhões de Reais,13422.48,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90699,Informação e comunicação,2021Q1
